stream_id,title,started_at,stream_tag_names
RJOpACgvJxw,【銀河英雄伝説 戦いの輪舞曲】だんちょ...宇宙を手に入れる...！！【白銀ノエル/ホロライブ】,2023-10-25 11:00:18,ゲーム 案件
x0BsHAT8OR8,【Propnight】ハロウィン間近！しらけんで恐怖のかくれんぼ...するっぺよ👻🍬【白銀ノエル/ホロライブ】,2023-10-24 12:03:48,ゲーム コラボ
7WedW9XHP6c,【ASMR/KU100】癒されるゼロ囁きと耳マッサージ＆お掃除で極上安眠世界へ♡【白銀ノエル/ホロライブ】,2023-10-22 14:01:01,ASMR
0xXr_TbMXnk,【朝活雑談】先々週ぶりのさんでーまっする太郎ッ🌞【白銀ノエル/ホロライブ】,2023-10-22 01:00:16,雑談
Xvnor0kv5RM,【ホロのスイカ】既にダブル達成してるまである(？)【白銀ノエル/ホロライブ】,2023-10-18 10:01:38,ゲーム
yonZLBAgFtU,【歌枠】月曜から歌っちゃうか！！！！【白銀ノエル/ホロライブ】,2023-10-16 10:00:13,歌枠
_1zywF9m4H4,【ASMR/ダミヘ】メン限の体験版♡今週も頑張ったからお風呂でゆっくりTIME♡(YouTube次第でメン限になるかも...！)【白銀ノエル/ホロライブ】,2023-10-14 14:00:22,ASMR
x16RF_gVJ0U,#14【ゼルダの伝説ティアーズオブザキングダム】ついに4人の賢者が仲間になった！地上絵探したり防具強化せねばッ！【白銀ノエル/ホロライブ】,2023-10-14 02:00:38,ゲーム
sLGIWjq8crU,【スイカゲーム】サクッと3500点だしちゃおうかな～ッ(？)🍉👀【白銀ノエル/ホロライブ】,2023-10-12 09:05:48,ゲーム
fOINQXUh2Xs,#13.5【ゼルダの伝説ティアーズオブザキングダム】まだゼルダ姫を救えてないって...ガチィ？！【白銀ノエル/ホロライブ】,2023-10-09 04:00:42,ゲーム
7pVAw0LtHRY,【朝活雑談】今日の雑学：部屋が綺麗だとQOLがあがる【白銀ノエル/ホロライブ】,2023-10-08 01:00:14,雑談
oONDZeh7I_4,【スイカゲーム】3000点いけたから3500点を目指そうの巻🍉👀【白銀ノエル/ホロライブ】,2023-10-05 09:00:12,ゲーム
ik_wZAooaGg,【#ノエスタdeASMR講座】(画面上のKU100に合わせて)念願のASMRコラボ！不死鳥にASMRを伝授しまっする💪✨【白銀ノエル/小鳥遊キアラ】,2023-10-04 11:00:35,ASMR 企画 コラボ
eYFQ_ryJCK8,【ASMR/KU100】心も身体も深い眠りにおちていく...安眠囁き＆耳かきマッサージ♡【白銀ノエル/ホロライブ】,2023-10-03 14:00:57,ASMR
I4Hn9rWxPgw,【スイカゲーム】初めてのスイカゲーム！3000点を目指す🍉👀【白銀ノエル/ホロライブ】,2023-10-02 09:00:23,ゲーム
9XXeWL6_uMI,【#マイクラ肝試し2023】フレポルノエで今年の新MAP「INTO THE BACKROOMS」いくぞおおおお！【白銀ノエル/ホロライブ】,2023-10-01 12:56:34,ゲーム コラボ 企画
Dv_1R-Uf7ZA,【朝活雑談】10月はじまり太郎？！いえす花子！【白銀ノエル/ホロライブ】,2023-10-01 01:00:49,雑談
ErYmz681hBU,【#マイクラ肝試し2023】初参戦！10月1日の本番前に過去MAPいったり散策したり！【白銀ノエル/ホロライブ】,2023-09-29 13:32:04,ゲーム コラボ 企画
9CYzLGY3XjA,【朝活雑談】秋の風を感じりゅ...ゆるゆるおしゃべり太郎🌞【白銀ノエル/ホロライブ】,2023-09-24 01:00:15,雑談
yp4MDvcgZrA,【漢字でGO! 】学び舎時代に漢字検定二級を受けるも1問差で落ちた女【白銀ノエル/ホロライブ】,2023-09-19 10:00:51,ゲーム
X_Se9Jhjivk,【歌枠】お酒飲みながら深夜っぽい曲も織り交ぜつつ！フリーダム歌枠！【白銀ノエル/ホロライブ】,2023-09-18 13:00:24,歌枠
Wvr5yz1GECw,【朝活雑談】なんと3週間ぶりの！さんでーまっするうううう！！【白銀ノエル/ホロライブ】,2023-09-17 01:00:44,雑談
yewcmU0Q77g,【パラソーシャル】初心に返ってVtuber...学ぶかあ！【白銀ノエル/ホロライブ】,2023-09-15 10:00:07,ゲーム
RTekMMOPmvg,【＼ただいま／】2週間弱のおやすみから復活太郎【白銀ノエル/ホロライブ】,2023-09-14 13:00:28,雑談
YvCTj08zQDc,【プチ告知あり】ひとやすみ...ひとやすみ...💤【白銀ノエル/ホロライブ】,2023-09-01 11:05:25,雑談
rMrbYpL5S_s,【#ダンクロ】ダンまち大好き脳筋女騎士！新イベント「春姫の冒険」プレイさせて頂きマッスル💪✨【白銀ノエル／ホロライブ】,2023-08-31 11:00:13,ゲーム 案件
7tA7oJnRO0s,【Pummel Party】ﾅｶﾏｶﾅ...ﾅｶﾏｶﾅ...？(ばちばちバトルダー！！！)【#不知火建設】,2023-08-28 12:01:36,ゲーム コラボ
7KLLvjqzdQg,【スーパーマリオブラザーズ】ビンゴ埋めも兼ねて！ほぼ初見に近いマリオする！！【白銀ノエル/ホロライブ】,2023-08-23 14:00:18,ゲーム
_s1lJMBtM7I,【朝活雑談】夏休みケツカッチン太郎！ビンゴ埋めるッ！【白銀ノエル/ホロライブ】,2023-08-20 01:00:31,雑談
uJCKoP-dh6o,【7 Days to Die】7大豆ってこのゲームで合ってますか【白銀ノエル/ホロライブ】,2023-08-15 12:05:05,ゲーム コラボ
jyUCTGqYliQ,【つぐのひ】美魔女の真実...つまり...なるほどね(わかってない)【白銀ノエル/ホロライブ】,2023-08-15 09:01:30,ゲーム
02DCyTPaql8,【朝活雑談】今日も元気にさんでーまっ...💤【白銀ノエル/ホロライブ】,2023-08-13 01:00:07,雑談
A15t1HOcclo,【グルーヴコースター ワイワイパーティー!!!!】なんと団長がいるみたい？！早速遊んでみよううう！✨【白銀ノエル/ホロライブ】,2023-08-11 11:00:46,ゲーム 案件
Xc5Nu-Q_4H8,【感想会】4周年記念LIVEどうだったかな？5年目もよろしく太郎✨【白銀ノエル/ホロライブ】,2023-08-10 12:01:54,雑談
Q7KmABONtXk,【#白銀ノエル4周年】ゲストいっぱい！3D LIVE ✨最高の夏にしようね🎶【白銀ノエル/ホロライブ】,2023-08-08 11:58:11,記念 3D ライブ
FWJPDNQ7FGQ,【4周年カウントダウン】念願のコラボ日本酒でフリーダムに乾杯しながら迎えよーッ✨【白銀ノエル/ホロライブ】,2023-08-07 14:00:31,記念
GiG02WHOVuk,【朝活雑談】（声枯れ注意！）久々のお喋り系さんでーまっする！！喋りつくそ～～～🌞【白銀ノエル/ホロライブ】,2023-08-06 01:01:54,雑談
7471FAjLZ7s,【重大告知】白銀ノエルVer3.0お披露目＆歌いながら重大告知するよ～～～！【白銀ノエル/ホロライブ】,2023-08-04 11:00:58,歌枠 新衣装
J-FFi9_3NAs,【ASMR/KU100】メン限の体験版♡普段よりもっと甘めお姉さんとイチャイチャ♡【白銀ノエル/ホロライブ】,2023-08-01 14:00:17,ASMR
8wl1la0IOtk,【#ホロサマ歌枠リレー】水着お披露目＆夏にピッタリ！ノリノリでいくぞ～～～！【白銀ノエル/ホロライブ】,2023-07-30 01:00:12,歌枠 企画
zLgIWrebVoI,【歌枠】BJ衣装で１ヵ月ぶりのお歌！心をこめて歌いまっする💪✨【白銀ノエル/ホロライブ】,2023-07-25 10:01:20,歌枠
zJ3NxFTs-ik,【朝活雑談】夏休みはじまった？！バテバテしてないか～～～～！！【白銀ノエル/ホロライブ】,2023-07-23 01:01:24,雑談
5TMU4zq0vTU,#13【ゼルダの伝説ティアーズオブザキングダム】あちちな砂漠へ！ストーリー進めるど～ッ！【白銀ノエル/ホロライブ】,2023-07-22 02:02:23,ゲーム
IVkOfk2_dpk,【ドラクエ11S】罰ゲームあり？！170万人と170万コイン...果たしてどちらが早いか！？🐮🎰【ホロライブ/白銀ノエル】,2023-07-20 10:00:13,ゲーム 耐久
BZI-TAiM6Kg,【朝活雑談】世間では三連休(らしい)！映画日和だ～～！【白銀ノエル/ホロライブ】,2023-07-16 01:00:26,雑談
cmprvex5yLM,【ASMR/KU100】キミのことが大好きなお姉さんがお耳を掃除してあげる♡【白銀ノエル/ホロライブ】,2023-07-15 14:10:01,ASMR
aLIX_DhV-WI,【睡魔】寝る前に30分だけ！！！団員さんに会う！【白銀ノエル/ホロライブ】,2023-07-13 14:02:13,雑談
kDDYEyCkqz8,#12【ゼルダの伝説ティアーズオブザキングダム】お待たせしました。お待たせしすぎたのかもしれません。【白銀ノエル/ホロライブ】,2023-07-10 10:01:08,ゲーム
gKUlxdcdxT4,【朝活雑談】夏バテ注意報！雑談＆ホロサマビンゴの計画もたてよ🌞【白銀ノエル/ホロライブ】,2023-07-09 01:00:52,雑談
CDlOIgKGvFk,【#ノエぺこカジノ対決】ドラクエ11S！今年も勝たせて頂きますよ...っと✋🐮🎰【ホロライブ/白銀ノエル】,2023-07-07 12:03:39,ゲーム 企画 コラボ
3Zqcrh62CO8,【朝活雑談】7月も始まり！話そう！＼ドンッ／【白銀ノエル/ホロライブ】,2023-07-02 01:01:21,雑談
C-CkdQLbeak,【朝活雑談】ひょええええ...【白銀ノエル/ホロライブ】,2023-06-25 01:00:31,雑談
4Llx0FHh3b8,【夜間警備】果たしてこの時間は夜間なのかっていう疑問(19時)【白銀ノエル/ホロライブ】,2023-06-21 10:00:23,ゲーム
g2CHRGEfwQ0,#11【ゼルダの伝説ティアーズオブザキングダム】とある神殿クリアまでやりたいゾラ！【白銀ノエル/ホロライブ】,2023-06-20 10:16:26,ゲーム
umJfvPVtQ5E,【歌枠】（歌って何なんだ...？？？）【白銀ノエル/ホロライブ】,2023-06-19 10:00:53,歌枠
6_Lodm3vG3M,【朝活雑談】心から叫べ！！！サンデー！！！マッスル！！【白銀ノエル/ホロライブ】,2023-06-18 01:00:54,雑談
i99OknfVUjU,#10【ゼルダの伝説ティアーズオブザキングダム】（流石にゼルダ姫に怒られるからストーリー進めるか...！）【白銀ノエル/ホロライブ】,2023-06-17 02:01:01,ゲーム
gjXMAH83X8U,#09【ゼルダの伝説ティアーズオブザキングダム】（リンク...いつ救ってくれるのですか...）【白銀ノエル/ホロライブ】,2023-06-16 10:00:37,ゲーム
7Z838v6rmjc,【L4D2】三期生コラボ！初見でもなんとかなりますか？！【白銀ノエル/ホロライブ】,2023-06-14 12:00:39,ゲーム コラボ
YEW_sFSLocg,【朝活雑談】身体がだるだるだるめしあーッッッ！！！！！負けネェェェ！！！さんでーまっする！【白銀ノエル/ホロライブ】,2023-06-11 01:00:27,雑談
vpOLyUyAMJE,【ASMR/KU100】（囁き多めのキミのお耳で実験ASMR！）三桁万円の機材を導入？！いつもより進化した超高音質な癒し音♡早速きいて♡【白銀ノエル/ホロライブ】,2023-06-06 14:01:32,ASMR
yQruI5lU5mA,#08【ゼルダの伝説ティアーズオブザキングダム】寄り道しすぎでゼルダ姫から怒られそう【白銀ノエル/ホロライブ】,2023-06-05 10:17:23,ゲーム
uzwV2ck0Y_8,【朝活雑談】雨がやばかったり暑かったり！悪天候にも負けない！さんでーまっする💪✨【白銀ノエル/ホロライブ】,2023-06-04 01:00:11,雑談
xNCFD9UC4IY,#07【ゼルダの伝説ティアーズオブザキングダム】MAP探索メイン！カカリコ村から大冒険！【白銀ノエル/ホロライブ】,2023-05-31 09:00:11,ゲーム
EPsh2Hp9cU8,【#ダンクロ】ダンまち大好き脳筋女騎士！プレイさせて頂きマッスル💪✨【白銀ノエル/ホロライブ】,2023-05-30 11:00:54,ゲーム 案件
HHJMTGQN140,【朝活雑談】日曜10時も早起きだッ！5月最後のサンデーマッスル！！【白銀ノエル/ホロライブ】,2023-05-28 01:00:07,雑談
8wFWJATd3Xs,【ASMR/KU100】5月病を吹っ飛ばせ♡お耳から元気注入！極上ASMR！【白銀ノエル/ホロライブ】,2023-05-26 14:01:36,ASMR
oZd5OVaqtrs,#06【ゼルダの伝説ティアーズオブザキングダム】MAP探索メイン！カカリコ村にも行きたい！【白銀ノエル/ホロライブ】,2023-05-25 09:01:48,ゲーム
F7Av1v1QxGw,【歌枠】久々に歌いたい気分！楽しいをモットーに🎶【白銀ノエル/ホロライブ】,2023-05-23 10:00:10,歌枠
NqVT9BJPAPE,#05【ゼルダの伝説ティアーズオブザキングダム】深い穴を探検♡【白銀ノエル/ホロライブ】,2023-05-21 07:00:13,ゲーム
Ff2DPgnySgM,【朝活雑談】最近暑すぎて既に夏バテ気味なサンデーマッスル💪✨【白銀ノエル/ホロライブ】,2023-05-21 01:00:10,雑談
o0vzJhkg1rU,#04【ゼルダの伝説ティアーズオブザキングダム】愛しいゴロン族の×××に会いたい...♡【白銀ノエル/ホロライブ】,2023-05-20 07:00:10,ゲーム
r9AH_18fs_Y,#03【ゼルダの伝説ティアーズオブザキングダム】地上と空をいったりきたり！！【白銀ノエル/ホロライブ】,2023-05-16 09:00:22,ゲーム
HuZcJ-FabLs,【朝活雑談】今日も元気にサンデーマッスル～！！！【白銀ノエル/ホロライブ】,2023-05-14 01:00:13,雑談
KJnlkhMR9c8,#02【ゼルダの伝説ティアーズオブザキングダム】チュートリアルを超えてハイラルの大地から！！【白銀ノエル/ホロライブ】,2023-05-13 02:00:27,ゲーム
pQJnykoZGSM,#01【ゼルダの伝説ティアーズオブザキングダム】ずっと待ってた待望の新作！ゼルダ大好き脳筋女騎士の冒険！【白銀ノエル/ホロライブ】,2023-05-11 14:30:38,ゲーム
_If5FWAuzs0,【ゼルダ無双 厄災の黙示録】もうすぐティアキン発売！ダルケルやリーバルに会いたい👀🔥【白銀ノエル/ホロライブ】,2023-05-09 13:00:48,ゲーム
GiIrS5O74sE,【朝活雑談】サンデーマッスル～！！！GWもあと少し～ッッ！【白銀ノエル/ホロライブ】,2023-05-07 01:00:35,雑談
0MMxe-OOQqg,【DARK SOULS Ⅱ】完全初見！脳筋女騎士の戦い【白銀ノエル/ホロライブ】,2023-05-06 02:00:11,ゲーム
5XvG97bbm_Q,【DARK SOULS Ⅱ】完全初見！脳筋女騎士の戦い【白銀ノエル/ホロライブ】,2023-05-03 02:01:10,ゲーム
9bDZahPZpyI,【朝活雑談】サンデーマッスル～！！！GWだ～ッッ！【白銀ノエル/ホロライブ】,2023-04-30 01:01:50,雑談
ZpdICRFUI_8,【開封式】カメラ有！ヴァイスシュヴァルツ ホロライブvol.2を開封してくよ～！【白銀ノエル/ホロライブ】,2023-04-25 10:00:48,カード開封
Esk7pxuyMzw,【雑談】おはまっするだああああ☀【白銀ノエル/ホロライブ】,2023-04-23 01:00:38,雑談
ghDcHNjvQh8,【歌枠】VARKライブ前に歌って緊張をほぐすぞおおお🎶【白銀ノエル/ホロライブ】,2023-04-21 11:00:45,歌枠
lauoi2fRoLQ,【ゼルダ無双 厄災の黙示録】新作前にブレスオブザワイルドから知られざる100年前の大厄災へ...🔥【白銀ノエル/ホロライブ】,2023-04-19 11:00:31,ゲーム
14NjxnMSl0I,【雑談】ゲリラチックにおはようでごわす☀【白銀ノエル/ホロライブ】,2023-04-16 01:00:09,雑談
SMJlP8IGLNg,【歌枠】色々お披露目あり！！！！絶対見てね！【白銀ノエル/ホロライブ】,2023-04-15 10:01:29,歌枠
BwRTa5g5Jj0,【Getting Over It】1年ぶりの壺男で1時間チャレンジ...するか...！(唐突)【白銀ノエル/ホロライブ】,2023-04-14 10:01:34,ゲーム
LwEyUmD0voo,【体験版／メン限ASMR】新生活にお疲れ気味なキミを全力で甘やかす激甘ASMR（お試し）【白銀ノエル/ホロライブ】,2023-04-13 14:01:39,ASMR
5yBsmRFZQYs,【第 1 話同時視聴】TVアニメ絶賛放送中「僕の心のヤバイやつ」一緒に見よ～✨【白銀ノエル/ホロライブ】,2023-04-13 11:00:45,同時視聴
9tVLRnLYbvQ,【雑談】日曜日の朝は団員さんとお喋りしたい！【白銀ノエル/ホロライブ】,2023-04-09 01:01:06,雑談
aM3_mBKmcoI,【Q REMASTERED】パワー is 正義【白銀ノエル/ホロライブ】,2023-04-07 10:00:15,ゲーム
